PROVINCIE;BEVOEGD GEZAG NUMMER;INSTELLINGSCODE;VESTIGINGSCODE;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;ONDERWIJSSTRUCTUUR;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM;VAKANTIEREGIO
Flevoland;41195;20CR;20CR05;Openbare School voor voortgezet onderwijs Zuyderzee Lyceum;Prof. ter Veenstraat;6;8302 GC;EMMELOORD;0171;NOORDOOSTPOLDER;Openbaar;0527635950;www.zuyderzeelyceum.nl;VBO/MAVO/HAVO/VWO;Postbus;27;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41195;20CR;20CR06;Openbare School voor voortgezet onderwijs Zuyderzee Lyceum;Nagelerweg;4;8304 AB;EMMELOORD;0171;NOORDOOSTPOLDER;Openbaar;0527635930;www.caleido-isk.nl;BRUGJAAR;Postbus;27;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41429;02VB;02VB02;Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo;Jupiterweg;25;8251 AW;DRONTEN;0303;DRONTEN;Bijzonder;0888508008;www.ichthusdronten.nl;VBO/MAVO/HAVO/VWO;Postbus;1;8000 AA;ZWOLLE;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41429;02VB;02VB08;Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo;Jupiterweg;20;8251 AX;DRONTEN;0303;DRONTEN;Bijzonder;0888508008; ;VBO/MAVO;Postbus;1;8000 AA;ZWOLLE;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41429;02VB;02VB16;Ichthus College Scholengemeenschap voor Lyceum, Havo, Vmbo, Lwoo;De Arend;4;8251 GR;DRONTEN;0303;DRONTEN;Bijzonder;0321312932; ;VBO;Postbus;1;8000 AA;ZWOLLE;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41659;00ZO;00ZO00;PORTEUM 2 voor Atheneum havo mavo vbo en lwoo;De Campus;15;8233 GA;LELYSTAD;0995;LELYSTAD;Bijzonder;0320752500;www.svol.nl;VBO/MAVO/HAVO/VWO;Postbus;2310;8203 AH;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41659;18DQ;18DQ00;PORTEUM 1 voor Atheneum havo mavo vbo en lwoo;De Campus;11;8233 GA;LELYSTAD;0995;LELYSTAD;Bijzonder;0320752500;www.svol.nl;VBO/MAVO/HAVO/VWO;Postbus;2310;8203 AH;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41659;18GC;18GC00;PORTEUM 3 voor Atheneum havo mavo vbo en lwoo;De Campus;7;8233 GA;LELYSTAD;0995;LELYSTAD;Bijzonder;0320752500;www.svol.nl;VBO/MAVO/HAVO/VWO;Postbus;2310;8203 AH;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16AW;16AW00;Openbare Scholengemeenschap Echnaton;Zwolleweg;1;1324 EL;ALMERE;0034;ALMERE;Openbaar;0365331220;www.echnaton.nl;VBO/MAVO/HAVO;Zwolleweg;1;1324 EL;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16AW;16AW01;Openbare Scholengemeenschap Echnaton locatie Helen Parkhurst;Bongerdstraat;1;1326 AA;ALMERE;0034;ALMERE;Openbaar;0365357000;www.helenparkhurst.nl;VBO/MAVO/HAVO/VWO;Bongerdstraat;1;1326 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16AW;16AW06;Openbare Scholengemeenschap Echnaton, locatie Taalcentrum;Walt Disneyplantsoen;88;1325 SX;ALMERE;0034;ALMERE;Openbaar;0367670520;www.taalcentrumalmere.nl;BRUGJAAR;Walt Disneyplantsoen;88;1325 SX;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17DN;17DN00;Openbare Scholengemeenschap De Meergronden voor Vwo Havo Mavo Vmbo;Marktgracht;65;1353 AL;ALMERE;0034;ALMERE;Openbaar;0365472727;www.meergronden.nl;VBO/MAVO/HAVO/VWO;Postbus;73;1300 AB;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17DN;17DN01;Openbare Scholengemeenschap De Meergronden voor Vwo Havo Mavo Vbo loc. Arte Coll;Oostenrijkstraat;2;1363 CB;ALMERE;0034;ALMERE;Openbaar;0367670700;www.artecollege.nl;VBO/MAVO/HAVO/VWO;Oostenrijkstraat;2;1363 CB;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17JI;17JI00;Praktijkonderwijs Almere-Bachweg;J.S. Bachweg;7;1323 BA;ALMERE;0034;ALMERE;Openbaar;0365338141;www.proalmere.nl;PRO;Postbus;10315;1301 AH;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17JI;17JI02;Praktijkonderwijs Almere-Bachweg;Klipgriend;3;1356 GA;ALMERE;0034;ALMERE;Openbaar; ; ;PRO;Postbus;10315;1301 AH;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;24RW;24RW00;Oostvaarders College voor Lyceum Havo Mavo Vbo Lwoo;A. Boekenweg;3;1333 VD;ALMERE;0034;ALMERE;Bijzonder;0365492492;www.ovc.nl;VBO/MAVO/HAVO/VWO;A. Boekenweg;3;1333 VD;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;24RW;24RW03;Oostvaarders College voor Lyceum Havo Mavo Vbo Lwoolocatie Buitenhout;Ambonstraat;2;1335 JV;ALMERE;0034;ALMERE;Bijzonder;0365491600;www.buitenhoutcollege.nl;VBO/MAVO;Ambonstraat;2;1335 JV;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;24RW;24RW04;Oostvaarders Coll. voor Lyceum Havo Mavo Vbo Lwoo loc. Montessori Lyc. Flevoland;Ambonstraat;5;1335 JV;ALMERE;0034;ALMERE;Bijzonder;0365492260;www.mlfalmere.nl;VBO/MAVO/HAVO/VWO;Ambonstraat;5;1335 JV;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;24RW;24RW05;Montessori Lyceum Flevoland;Marie Curielaan;301;1341 BA;ALMERE;0034;ALMERE;Overige; ; ;VBO/MAVO/HAVO/VWO;Marie Curielaan;301;1341 BA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;28BU;28BU00;Praktijkonderwijs Almere-Marathonlaan;Tom Poesstraat;2;1336 AE;ALMERE;0034;ALMERE;Bijzonder;0365494150;www.proalmere.nl;PRO;Postbus;10315;1301 AH;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;30UD;30UD00;Praktijkonderwijs-Almere Koningsbeltweg;Koningsbeltstraat;4;1329 AL;ALMERE;0034;ALMERE;Openbaar;0365336194;www.proalmere.nl;PRO;Postbus;10315;1301 AH;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42544;02JG;02JG00;Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo;Peppellaan;1;8302 AL;EMMELOORD;0171;NOORDOOSTPOLDER;Bijzonder;0527634567;www.emelwerda.nl/;VBO/MAVO/HAVO/VWO;Postbus;16;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;42544;02JG;02JG04;Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo;Espelerlaan;70;8302 DC;EMMELOORD;0171;NOORDOOSTPOLDER;Bijzonder;0527634567; ;VBO/MAVO;Postbus;16;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;42544;02JG;02JG05;Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo;Wilgenlaan;1;8302 AM;EMMELOORD;0171;NOORDOOSTPOLDER;Bijzonder;0527634567;www.emelwerda.nl;VBO/MAVO;Postbus;16;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;42544;02JG;02JG06;Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo;Waaiershoek;47;8321 BH;URK;0184;URK;Bijzonder;0527634567;www.emelwerda.nl;BRUGJAAR;Postbus;16;8300 AA;EMMELOORD;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;42620;01FP;01FP00;Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo;Rooseveltweg;7;1314 SJ;ALMERE;0034;ALMERE;Bijzonder;0365307207;www.hetbaken.nl;VBO/MAVO/HAVO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42620;01FP;01FP01;Het Baken Almere, interconfesioneel VO VWO, Havo Vmbo loc. Het Baken Park Lyceum;Bunuellaan;4;1325 PL;ALMERE;0034;ALMERE;Bijzonder;0365238108;www.hetbaken.nl;VBO/MAVO/HAVO/VWO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42620;01FP;01FP04;Het Baken Almere, interconfessioneel VO VWO Havo Vmbo loc. Trinitas Gymnasium;Sas van Gentlaan;6;1324 CT;ALMERE;0034;ALMERE;Bijzonder;0368452400;www.hetbaken.nl;VWO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42620;01FP;01FP05;Het Baken Almere, interconfessioneel VO VWO Havo Vmbo loc. Poort Lyceum;Pim Mulierstraat;102;1362 LC;ALMERE;0034;ALMERE;Bijzonder;0365238151;www.hetbaken.nl;VBO/MAVO/HAVO/VWO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42620;01FP;01FP06;Het Baken Almere, interconfessioneel VO VWO Havo Vmbo loc. IS Almere;Breskensweg;5;1324 KE;ALMERE;0034;ALMERE;Bijzonder;0365238151;www.hetbaken.nl;HAVO/VWO;Postbus;10015;1301 AA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Friesland;10028;19HY;19HY00;Burg Walda Scholengemeenschap voor VMBO;Ballumerweg;24;9163 GB;NES GEM AMELAND;0060;AMELAND;Openbaar;0519542066;www.bws-ameland.nl;VBO/MAVO;Postbus;41;9163 ZL;NES GEM AMELAND;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;10867;19ET;19ET00;Gemeentelijke Scholengemeenschap t Schylger Jouw voor vmbo;Zuid Midslandweg;8;8891 GH;MIDSLAND;0093;TERSCHELLING;Openbaar;0562448531;www.schylgerjouw.nl;VBO/MAVO;Zuid Midslandweg;8;8891 GH;MIDSLAND;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13586;01WM;01WM00;Burg Harmsma SGM voor VO Mavo Lhno en Lto;H. Ringenoldusstrjitte;3;8401 PV;GORREDIJK;0086;OPSTERLAND;Openbaar;0513463455;www.bhs.frl;VBO/MAVO;Postbus;32;8400 AA;GORREDIJK;07;Smallingerland;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden');Noord
Friesland;13586;04YE;04YE00;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Van Haersmasingel;37;9201 KN;DRACHTEN;0090;SMALLINGERLAND;Openbaar;0512582345;www.singelland.nl;VBO/MAVO;Postbus;112;9200 AC;DRACHTEN;07;Smallingerland;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden');Noord
Friesland;13586;04YE;04YE01;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Schoolstraat;101;9251 EB;BURGUM;0737;TYTSJERKSTERADIEL;Openbaar;0511460210; ;VBO/MAVO/HAVO;Postbus;112;9200 AC;DRACHTEN;10;Leeuwarden;04;Fryslân;06;Friesland-Oost;04;Noord-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden');Noord
Friesland;13586;04YE;04YE02;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Langelaan;18;9231 EN;SURHUISTERVEEN;0059;ACHTKARSPELEN;Openbaar;0512369090; ;VBO/MAVO;Postbus;112;9200 AC;DRACHTEN;10;Leeuwarden;04;Fryslân;06;Friesland-Oost;04;Noord-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden');Noord
Friesland;13586;04YE;04YE03;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Torenstraat;28;9201 JW;DRACHTEN;0090;SMALLINGERLAND;Openbaar;0512512326; ;HAVO/VWO;Postbus;112;9200 AC;DRACHTEN;07;Smallingerland;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden');Noord
Friesland;13586;04YE;04YE08;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Zetveld;38;9202 LM;DRACHTEN;0090;SMALLINGERLAND;Openbaar;0512546165; ;BRUGJAAR;Postbus;112;9200 AC;DRACHTEN;07;Smallingerland;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden');Noord
Friesland;13586;04YE;04YE09;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;De Ring;4;9202 NW;DRACHTEN;0090;SMALLINGERLAND;Openbaar;0512517624; ;PRO;Postbus;112;9200 AC;DRACHTEN;07;Smallingerland;04;Fryslân;06;Friesland-Oost;06;Zuidoost-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden');Noord
Friesland;13586;04YE;04YE11;Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo;Minnertshof;17;9251 BH;BURGUM;0737;TYTSJERKSTERADIEL;Openbaar; ; ;HAVO;Postbus;112;9200 AC;DRACHTEN;10;Leeuwarden;04;Fryslân;06;Friesland-Oost;04;Noord-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden');Noord
Friesland;13603;14DC;14DC00;RSG Simon Vestdijk voor Ath Havo Mavo Vbo;Koningin Julianastraat;3;8862 TA;HARLINGEN;0072;HARLINGEN;Openbaar;0517432900;www.vestdijk.nl;VBO/MAVO/HAVO/VWO;Koningin Julianastraat;3;8862 TA;HARLINGEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;14DC;14DC02;RSG Simon Vestdijk voor Ath Havo Mavo Vbo;IJsbaanweg;6;8801 ER;FRANEKER;1949;WAADHOEKE;Openbaar;0517432900; ;VBO/MAVO;Koningin Julianastraat;3;8862 TA;HARLINGEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;14DC;14DC04;RSG Simon Vestdijk voor Ath Havo Mavo Vbo;Koningin Julianastraat;8;8862 TA;HARLINGEN;0072;HARLINGEN;Openbaar;0517432900; ;VBO;Koningin Julianastraat;3;8862 TA;HARLINGEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;14DC;14DC06;"VMBO ""De Jutter"" Vlieland";Lutinelaan;3;8899 BD;VLIELAND;0096;VLIELAND;Openbaar;0562452772;www.dejutter.nl;VBO/MAVO;Lutinelaan;3;8899 BD;VLIELAND;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL00;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801400;www.leeuwarderlyceum.piterjelles.nl;HAVO/VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL01;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Gerrit Bleekerstraat;3;9291 BS;KOLLUM;1970;NOARDEAST-FRYSLAN;Openbaar;0511451216;www.impulsekollum.piterjelles.nl;VBO/MAVO/HAVO/VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL02;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Noorderweg;1;8911 ES;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801200;www.stedelijkgymnasium.piterjelles.nl;VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL03;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Prinsessenweg;4;8931 EG;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801500;www.ynsicht.piterjelles.nl;VBO/MAVO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL04;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Egelantierstraat;86;8924 EP;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801600;www.dedyk.piterjelles.nl;VBO/MAVO/HAVO;Egelantierstraat;86;8924 EP;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL06;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Douwe Kalmaleane;2;8915 HA;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801300;www.montessorihighschool.piterjelles.nl;VBO/MAVO/HAVO/VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL10;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Douwe Kalmaleane;4;8915 HA;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801680;www.impulse.piterjelles.nl;VBO/MAVO/HAVO/VWO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL12;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Parklaan;1;9103 ST;DOKKUM;1970;NOARDEAST-FRYSLAN;Openbaar;0588801660;www.daltondokkum.piterjelles.nl;VBO/MAVO/HAVO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL13;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Egelantierstraat;88;8924 EP;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801250;www.debrege.piterjelles.nl;PRO;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL16;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Hempenserweg;33;8935 BC;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801640;www.isk.piterjelles.nl;BRUGJAAR;Dr. Jacob Botkeweg;3;8935 AB;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL21;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Melkemastate;29;8925 AX;LEEUWARDEN;0080;LEEUWARDEN;Openbaar;0588801640;www.isk.piterjelles.nl;BRUGJAAR;Postbus;9002;8903 LA;LEEUWARDEN;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;13603;20DL;20DL22;Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo;Johannes Bogermanstraat;25;9291 HA;KOLLUM;1970;NOARDEAST-FRYSLAN;Overige; ; ;VBO/MAVO/HAVO/VWO; ; ; ; ;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;31231;00ZV;00ZV00;Lauwers College Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo;De Hoefslag;40;9285 RV;BUITENPOST;0059;ACHTKARSPELEN;Bijzonder;0511542415;www.lauwerscollege.nl;VBO/MAVO/HAVO/VWO;Postbus;41;9285 ZV;BUITENPOST;10;Leeuwarden;04;Fryslân;06;Friesland-Oost;04;Noord-Friesland;03;Friesland;06;Friesland-Oost ('de Friese Wouden');Noord
Friesland;31231;00ZV;00ZV02;Lauwers College Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo;Gerrit Bleekerstraat;3;9291 BS;KOLLUM;1970;NOARDEAST-FRYSLAN;Bijzonder;0511452900; ;VBO/MAVO;Postbus;3;9290 AA;KOLLUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;31231;00ZV;00ZV07;Lauwers College Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo;Johannes Bogermanstraat;25;9291 HA;KOLLUM;1970;NOARDEAST-FRYSLAN;Overige; ; ;VBO/MAVO; ; ; ; ;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;31231;00ZX;00ZX00;Dockingacollege Chr SGS VMBO/HAVO/VWO;Parklaan;5;9103 ST;DOKKUM;1970;NOARDEAST-FRYSLAN;Bijzonder;0519229600;www.dockinga.nl;HAVO/VWO;Postbus;66;9100 AB;DOKKUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;31231;00ZX;00ZX02;Dockingacollege Chr SGS VMBO/HAVO/VWO;Woudweg;140-A;9101 VP;DOKKUM;1970;NOARDEAST-FRYSLAN;Bijzonder;0519229650;www.dockinga.nl;VBO/MAVO;Postbus;66;9100 AB;DOKKUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;31231;00ZX;00ZX03;Dockingacollege Chr SGS VMBO/HAVO/VWO;Rondweg-West;45;9101 BE;DOKKUM;1970;NOARDEAST-FRYSLAN;Bijzonder;0519229630;www.dockinga.nl;VBO;Postbus;66;9100 AB;DOKKUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;31231;00ZX;00ZX04;Dockingacollege Chr SGS VMBO/HAVO/VWO;Great Sminia;38;9172 RA;FERWERT;1970;NOARDEAST-FRYSLAN;Bijzonder;0518411307;www.dockinga.nl;VBO/MAVO;Postbus;66;9100 AB;DOKKUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
Friesland;31231;00ZX;00ZX08;Dockingacollege Chr SGS VMBO/HAVO/VWO;Woudweg;146;9101 VP;DOKKUM;1970;NOARDEAST-FRYSLAN;Bijzonder;0519229620;www.dockinga.nl;BRUGJAAR;Postbus;66;9100 AB;DOKKUM;10;Leeuwarden;04;Fryslân;04;Friesland-Noord;04;Noord-Friesland;03;Friesland;04;Friesland Noord;Noord
