PEILDATUM;INSTELLINGSCODE;VESTIGINGSCODE;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20221001;01LP;00;Expertisecluster Nexus;1701AA;HEERHUGOWAARD;1980;Dijk en Waard;Noord-Holland;Sbo;nvt;Algemeen bijzonder;41008;0;0;0;6;8;8;23;12;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;89
20221001;01MI;00;Heliomare Onderwijs;1963KL;HEEMSKERK; 396;Heemskerk;Noord-Holland;So;  3;Algemeen bijzonder;40837;0;7;11;15;17;20;21;26;33;16;2;0;0;0;0;0;0;0;0;0;0;0;0;168
20221001;01MI;00;Heliomare Onderwijs;1963KL;HEEMSKERK; 396;Heemskerk;Noord-Holland;Vso;  3;Algemeen bijzonder;40837;0;0;0;0;0;0;0;0;0;28;61;82;80;75;67;30;6;0;0;0;0;0;0;429
20221001;01OY;00;Kraaienest;2631KD;NOOTDORP;1926;Pijnacker-Nootdorp;Zuid-Holland;So;  3;Algemeen bijzonder;20281;0;0;2;7;10;6;11;13;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66
20221001;01OY;00;Kraaienest;2631KD;NOOTDORP;1926;Pijnacker-Nootdorp;Zuid-Holland;Vso;  3;Algemeen bijzonder;20281;0;0;0;0;0;0;0;0;0;7;15;13;9;8;9;7;1;0;0;0;0;0;0;69
20221001;01OZ;00;P.I-school Hondsberg;5062JT;OISTERWIJK; 824;Oisterwijk;Noord-Brabant;So;  4;Algemeen bijzonder;50143;0;0;1;4;5;10;11;11;21;11;3;0;0;0;0;0;0;0;0;0;0;0;0;77
20221001;01OZ;00;P.I-school Hondsberg;5062JT;OISTERWIJK; 824;Oisterwijk;Noord-Brabant;Vso;  4;Algemeen bijzonder;50143;0;0;0;0;0;0;0;0;0;2;7;4;2;11;3;0;1;0;0;0;0;0;0;30
20221001;01PA;00;Emiliusschool;5691AE;SON EN BREUGEL; 848;Son en Breugel;Noord-Brabant;So;  3;Algemeen bijzonder;82253;0;2;4;10;12;11;8;9;4;8;7;0;0;0;0;0;0;0;0;0;0;0;0;75
20221001;01PA;00;Emiliusschool;5691AE;SON EN BREUGEL; 848;Son en Breugel;Noord-Brabant;Vso;  3;Algemeen bijzonder;82253;0;0;0;0;0;0;0;0;0;0;7;9;6;12;11;12;9;2;0;0;0;0;0;68
20221001;01PD;00;Hub Nrd-Brabant vest. Rosmalen;5244PE;ROSMALEN; 796;'s-Hertogenbosch;Noord-Brabant;So;  3;Algemeen bijzonder;82292;0;9;35;47;39;65;59;82;69;33;4;0;0;0;0;0;0;0;0;0;0;0;0;442
20221001;01PD;00;Hub Nrd-Brabant vest. Rosmalen;5244PE;ROSMALEN; 796;'s-Hertogenbosch;Noord-Brabant;Vso;  3;Algemeen bijzonder;82292;0;0;0;0;0;0;0;0;0;5;8;9;10;10;5;1;0;0;0;0;0;0;0;48
20221001;01PJ;00;De Groote Aard SO-VSO;5521TP;EERSEL; 770;Eersel;Noord-Brabant;So;  3;Algemeen bijzonder;44201;0;0;4;6;8;2;11;9;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;51
20221001;01PJ;00;De Groote Aard SO-VSO;5521TP;EERSEL; 770;Eersel;Noord-Brabant;Vso;  3;Algemeen bijzonder;44201;0;0;0;0;0;0;0;0;0;6;9;5;10;9;8;5;1;0;0;0;0;0;0;53
20221001;01QH;00;Sgm Klein Borculo;7271NS;BORCULO;1859;Berkelland;Gelderland;Vso;  4;Interconfessioneel;83189;0;0;0;0;0;0;0;0;0;26;38;54;61;42;25;11;1;0;0;0;0;0;0;258
20221001;01QH;01;Sgm Klein Borculo;7006HA;DOETINCHEM; 222;Doetinchem;Gelderland;Vso;  4;Interconfessioneel;83189;0;0;0;0;0;0;0;0;0;37;84;85;92;68;29;8;1;0;0;0;0;0;0;404
20221001;01QH;05;Sgm Klein Borculo;7602PT;ALMELO; 141;Almelo;Overijssel;Vso;  4;Interconfessioneel;83189;0;0;0;0;0;0;0;0;0;10;15;26;27;19;5;3;1;0;0;0;0;0;0;106
20221001;01QH;06;Sgm Klein Borculo;7241NB;LOCHEM; 262;Lochem;Gelderland;Vso;  4;Interconfessioneel;83189;0;0;0;0;0;0;0;0;0;0;5;3;3;6;2;1;0;0;0;0;0;0;0;20
20221001;01RB;00;Maaskei vso;6004XL;WEERT; 988;Weert;Limburg;Vso;  3;Algemeen bijzonder;44813;0;0;0;0;0;0;0;0;0;6;11;4;7;6;8;9;1;0;0;0;0;0;0;52
20221001;01RB;01;Maaskei so;6006AH;WEERT; 988;Weert;Limburg;So;  3;Rooms-Katholiek;44813;0;0;6;5;6;6;3;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;37
20221001;01RB;02;Heikei;6081NN;HAELEN;1640;Leudal;Limburg;So;  3;Rooms-Katholiek;44813;0;0;0;0;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
20221001;01RB;02;Heikei;6081NN;HAELEN;1640;Leudal;Limburg;Vso;  3;Rooms-Katholiek;44813;0;0;0;0;0;0;0;0;0;1;0;2;2;1;1;0;0;0;0;0;0;0;0;7
20221001;01RE;00;Mari?ndael -SO;7009ND;DOETINCHEM; 222;Doetinchem;Gelderland;So;  3;Algemeen bijzonder;40631;0;0;10;12;20;10;13;8;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;90
20221001;01ST;00;Rehoboth SBO, Ochten;4051KA;OCHTEN;1740;Neder-Betuwe;Gelderland;Sbo;nvt;Reformatorisch;84515;0;4;6;5;12;13;14;17;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;88
20221001;01TQ;00;ZMLK School Klimop;1217EA;HILVERSUM; 402;Hilversum;Noord-Holland;So;  3;Protestants-Christelijk;42687;0;0;7;2;8;10;4;5;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;47
20221001;01TQ;00;ZMLK School Klimop;1217EA;HILVERSUM; 402;Hilversum;Noord-Holland;Vso;  3;Protestants-Christelijk;42687;0;0;0;0;0;0;0;0;0;1;9;6;9;6;6;4;4;0;0;1;0;0;0;46
20221001;01TQ;02;ZMLK School Klimop;1403NH;BUSSUM;1942;Gooise Meren;Noord-Holland;Vso;  3;Protestants-Christelijk;42687;0;0;0;0;0;0;0;0;1;12;13;17;11;18;19;5;0;0;0;0;0;0;0;96
20221001;01TQ;03;ZMLK School Klimop;1271AA;HUIZEN; 406;Huizen;Noord-Holland;Vso;  3;Protestants-Christelijk;42687;0;0;0;0;0;0;0;0;0;8;22;24;26;19;4;1;0;0;0;0;0;0;0;104
20221001;01TQ;04;Elan Primair;1272RX;HUIZEN; 406;Huizen;Noord-Holland;So;  3;Protestants-Christelijk;42687;0;0;0;2;7;10;13;21;23;12;3;0;0;0;0;0;0;0;0;0;0;0;0;91
20221001;01UB;00;VSO Parcours;5021XA;TILBURG; 855;Tilburg;Noord-Brabant;Vso;  4;Rooms-Katholiek;73114;0;0;0;0;0;0;0;0;0;5;25;30;40;34;16;5;1;0;0;0;0;0;0;156
20221001;01UC;00;Yulius Onderwijs;2992KZ;BARENDRECHT; 489;Barendrecht;Zuid-Holland;So;  4;Algemeen bijzonder;85256;0;0;2;9;11;19;24;29;36;31;6;0;0;0;0;0;0;0;0;0;0;0;0;167
20221001;01UC;01;Yulius DB MFC;3077EV;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;0;1;5;9;2;1;0;0;0;0;0;0;0;0;18
20221001;01UC;05;Yulius De Fjord;2906RN;CAPELLE AAN DEN IJSSEL; 502;Capelle aan den IJssel;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;0;0;0;3;7;15;7;3;4;1;0;0;0;0;40
20221001;01UC;06;Yulius De Gaard;3206AG;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;11;12;24;20;17;7;4;0;0;0;0;0;0;0;95
20221001;01UC;08;Yulius Drechtster College;3328GD;DORDRECHT; 505;Dordrecht;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;20;40;33;38;40;12;6;1;0;0;0;0;0;0;190
20221001;01UC;09;Yulius Het Tij;3311DB;DORDRECHT; 505;Dordrecht;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;18;25;34;20;36;13;8;2;0;0;0;0;0;0;156
20221001;01UC;12;Yulius De Atlas;3315WX;DORDRECHT; 505;Dordrecht;Zuid-Holland;So;  4;Algemeen bijzonder;85256;0;1;2;12;16;23;18;45;32;18;2;0;0;0;0;0;0;0;0;0;0;0;0;169
20221001;01UC;15;Yulius IIex College;3118GC;SCHIEDAM; 606;Schiedam;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;8;32;27;26;14;5;0;1;0;0;0;0;0;0;113
20221001;01UC;16;Yulius Heer Bokel College;3032AD;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;12;14;18;26;20;14;8;2;0;0;0;0;0;0;114
20221001;01UC;19;Yulius Lingewaal College;4206BC;GORINCHEM; 512;Gorinchem;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;8;25;25;18;12;10;3;0;0;0;0;0;0;0;101
20221001;01UC;21;Yulius Discovery College;2994GC;BARENDRECHT; 489;Barendrecht;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;15;36;34;49;32;22;6;1;0;0;0;0;0;0;195
20221001;01UC;23;Yulius Middelland College;3021LP;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;5;8;12;14;14;4;2;0;0;0;0;0;0;0;59
20221001;01UC;24;Yulius Reijerwaard College;3082VS;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;  4;Algemeen bijzonder;85256;0;0;0;0;0;0;0;0;0;8;6;8;15;11;8;3;0;0;0;0;0;0;0;59
20221001;01UC;25;Yulius Lombardia;3076GE;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;  4;Algemeen bijzonder;85256;0;1;3;14;3;16;17;18;20;17;4;0;0;0;0;0;0;0;0;0;0;0;0;113
20221001;01UO;00;De Buitenhof;6419PJ;HEERLEN; 917;Heerlen;Limburg;So;  4;Algemeen bijzonder;41821;0;0;0;3;0;5;12;16;17;4;1;0;0;0;0;0;0;0;0;0;0;0;0;58
20221001;01UO;00;De Buitenhof;6419PJ;HEERLEN; 917;Heerlen;Limburg;Vso;  4;Algemeen bijzonder;41821;0;0;0;0;0;0;0;0;0;23;52;52;34;29;12;2;3;0;0;0;0;0;0;207
20221001;01UO;01;Buitenhof;6226NB;MAASTRICHT; 935;Maastricht;Limburg;Vso;  4;Algemeen bijzonder;41821;0;0;0;0;0;0;0;0;0;0;2;4;7;3;4;0;0;0;0;0;0;0;0;20
20221001;01UQ;00;De Wijnberg;5915HB;VENLO; 983;Venlo;Limburg;So;  4;Rooms-Katholiek;85581;0;1;6;5;3;11;7;13;16;8;3;0;0;0;0;0;0;0;0;0;0;0;0;73
20221001;01UQ;00;De Wijnberg;5915HB;VENLO; 983;Venlo;Limburg;Vso;  4;Rooms-Katholiek;85581;0;0;0;0;0;0;0;0;0;6;6;15;19;23;20;12;0;0;0;0;0;0;0;101
20221001;01UQ;03;Sch v Langd Zieke Kind;5801VD;VENRAY; 984;Venray;Limburg;So;  4;Rooms-Katholiek;85581;0;2;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
20221001;01UQ;04;Sch v Langd Zieke Kind;6006AH;WEERT; 988;Weert;Limburg;So;  4;Rooms-Katholiek;85581;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
20221001;01UQ;05;De Wijnberg;6043HK;ROERMOND; 957;Roermond;Limburg;So;  4;Rooms-Katholiek;85581;0;4;2;5;5;0;2;3;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;29
20221001;01UQ;05;De Wijnberg;6043HK;ROERMOND; 957;Roermond;Limburg;Vso;  4;Rooms-Katholiek;85581;0;0;0;0;0;0;0;0;0;0;1;2;3;3;5;0;0;0;0;0;0;0;0;14
20221001;01UR;00;IKEC-Hoorn;1624EH;HOORN NH; 405;Hoorn;Noord-Holland;Sbo;nvt;Algemeen bijzonder;42635;0;9;18;24;28;42;47;50;50;24;1;2;0;0;0;0;0;0;0;0;0;0;0;295
20221001;01VE;00;GBS De Bron;3771CS;BARNEVELD; 203;Barneveld;Gelderland;Bo;nvt;Gereformeerd vrijgemaakt;40945;0;14;25;20;19;16;25;17;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;160
20221001;01VF;00;SBO Professor Dumont;1107NG;AMSTERDAM; 363;Amsterdam;Noord-Holland;Sbo;nvt;Algemeen bijzonder;77690;0;1;2;11;7;19;15;20;35;10;0;0;0;0;0;0;0;0;0;0;0;0;0;120
